,price,sqft_living,grade,lat,long,price_sqft,price_sqft_transformed,min_dist_park,closest_distance_to_top_school,closest_distance_to_scientology
17436,795000.0,1.0124743363652702,7,47.5878,-122.13,289.09090909090907,0.5301455226939195,-0.16700266802652775,-0.32834449266823124,-0.0023080072826816324
17437,465000.0,0.09297184856107361,9,47.3367,-122.335,240.93264248704662,0.03138521868722325,1.0945853141760127,1.459488359183858,0.9373206080008772
17438,287600.0,0.11567779147481824,7,47.343,-122.28,147.48717948717947,-1.221392185231362,0.07738409076023277,1.6856042414072017,0.9108989512918988
17439,630000.0,0.7184619962535121,8,47.6025,-122.15299999999999,255.06072874493927,0.18223299629220027,-0.517972000772071,-0.22917045398615607,-0.18037248628798228
17440,445000.0,-0.3097425315385302,7,47.7275,-122.23200000000001,273.00613496932516,0.3640037036045524,-1.3413266850603658,-0.24780379503921132,-0.2902275287232866
17441,490000.0,0.31369361093641385,8,47.751999999999995,-122.14399999999999,232.22748815165878,-0.05797251400507397,-0.36118063238689313,0.5309902250702581,-0.03258479353356279
17442,565000.0,-0.5177902745223674,8,47.5257,-122.39200000000001,379.19463087248323,1.241167543151947,1.6243745196487824,0.27757983029960226,-0.3575019565441596
17443,330000.0,-0.1523905895074676,8,47.5248,-122.365,189.6551724137931,-0.5336999129273969,0.9328843184114834,-0.5467003923959778,-0.4231780973933306
17444,463000.0,0.05774223145986299,7,47.495,-122.229,243.68421052631578,0.05882885084829077,1.436932772871254,0.47461668126636536,0.010819144946612767
17446,219500.0,-1.2475054798420082,5,47.3066,-122.21700000000001,201.37614678899084,-0.39580506316333985,-1.1748553648507365,1.4153091759349476,1.3503805227606265
17447,622200.0,-0.18165197670757263,7,47.7062,-122.304,361.74418604651163,1.121895855953051,-1.9579574553994363,-0.28723469592657674,-0.4431566056012817
17448,474800.0,-0.670557440622858,8,47.6534,-122.353,339.14285714285717,0.9506793091898915,0.00802868610433342,-1.0536348417239825,-1.685395911923801
17449,465000.0,0.2861349357549178,7,47.7467,-122.339,222.48803827751198,-0.16254629225872191,-0.1706612434695818,-1.2547112748912534,-0.7463071583578151
17450,389950.0,-0.38032564176363115,8,47.7776,-122.375,246.80379746835442,0.09493401650655027,0.903146544667149,-0.1521295716846742,-1.1345897175549036
17451,650000.0,0.879040384840073,8,47.7014,-122.12200000000001,248.0916030534351,0.1105130320985744,1.2110570836209416,-1.8345565918384257,0.19423585700912363
17452,395000.0,-0.503497390391875,7,47.5962,-122.301,263.3333333333333,0.2613700638191602,,-1.0841098575839325,-1.8432641917665262
17453,304500.0,0.21363611883116285,8,47.38800000000001,-122.176,150.0,-1.168837012594344,0.19915324427770847,0.9151776210418441,0.793028527215334
17454,307000.0,-1.397836528971104,6,47.7719,-122.31,300.98039215686276,0.6396200659898965,2.26131118251039,-0.34207026447197525,-1.3821991166032657
17455,485000.0,-0.4403831045648589,7,47.3729,-122.037,314.93506493506493,0.7543353353003449,0.12523969206337648,0.13831267347718967,1.2585419796356228
17457,650500.0,2.131681568633527,7,47.5766,-122.15100000000001,165.94387755102042,-0.8768646255505896,0.969374737592758,-0.34499503247738567,-0.1129286184049585
17458,960000.0,1.4319708910352653,9,47.5328,-122.226,301.8867924528302,0.648724421102073,0.711700094898063,-1.0700052930986597,-0.28516914283004213
17459,710000.0,0.5642667997585257,9,47.5467,-122.181,304.72103004291847,0.6707685886555489,2.3285758299713524,-1.2528218132537663,-0.15990279644805222
17460,540000.0,0.858909603950358,8,47.4997,-122.37899999999999,207.69230769230768,-0.3237578960262198,0.9060074090731142,0.46824214288278204,-0.1576927156361825
17461,601000.0,0.11567779147481824,7,47.6755,-122.285,308.20512820512823,0.698977769965419,-0.2572915492639842,-0.6010739739590997,-0.8825842571850833
17462,463828.0,1.5057470057123419,8,47.4883,-122.225,142.71630769230768,-1.3302646117841659,0.9332978476111876,0.5629443983676666,0.07133128624673307
17463,293000.0,-1.1743865247136833,6,47.4669,-122.355,259.2920353982301,0.2253430905537581,-0.7838431081496502,0.9451052177679318,0.10455836263881209
17464,597500.0,0.879040384840073,7,47.6849,-122.037,228.05343511450383,-0.1024834672296237,0.2016065026865712,-0.3472564525287168,0.5007259726547677
17465,240000.0,-1.1946284406765848,5,47.5105,-121.77,214.28571428571428,-0.24972140621486752,,0.19888060191718404,2.01352926421708
17466,284000.0,-0.07282931620005585,7,47.6517,-121.906,157.77777777777777,-1.0177356068789705,1.0097174692357433,1.1509058085292772,1.0026529618120772
17467,440000.0,0.3965603560912216,8,47.7638,-122.27,201.8348623853211,-0.39112790122251057,-0.2145382872718525,0.2603251370406501,-1.0020610515742607
17468,340000.0,0.12958231367213702,7,47.5208,-122.36399999999999,173.46938775510205,-0.7580257119190378,-0.7694343481963805,-0.9850991300620461,-0.3750662591510887
17469,363000.0,0.12958231367213702,7,47.5208,-122.36399999999999,185.20408163265307,-0.5919424684227415,-0.5403247818976268,-0.9850991300620461,-0.3750662591510887
17470,270000.0,-1.1328976017458126,6,47.5729,-122.31,234.7826086956522,-0.030862262690998968,1.3564251224348702,-0.29298551612377993,-1.4260996993471449
17471,365000.0,1.064091420055003,7,47.3695,-122.10799999999999,130.35714285714286,-1.6208271644303285,0.24134032912918482,0.4685616934884433,1.0069303236231344
17472,428000.0,-0.8214123849032883,7,47.6911,-122.35,326.7175572519084,0.850654530790842,0.14734926689107963,-0.37191638780485775,-0.8320605645797654
17473,600000.0,0.5745945104459379,8,47.6989,-122.044,256.4102564102564,0.19586810594094115,0.4472471921437701,0.22114347445461324,0.5063068564132236
17474,405000.0,-0.6195781807120453,7,47.7012,-122.166,283.2167832167832,0.4668255420420878,-2.363677218046197,-1.37570791660364,0.023849146545355724
17475,339900.0,0.5745945104459379,8,47.3363,-122.331,145.25641025641025,-1.262866012188475,0.6806238074783474,1.48852554313732,0.939704405074636
17476,275000.0,-0.86072523825827,7,47.4743,-122.34100000000001,213.1782945736434,-0.26268576068373695,-0.4610613286023562,0.8642367375649016,0.04080560657630159
17477,361600.0,-2.1440106677777533,6,47.6914,-122.31,475.7894736842105,1.8467415806970604,-2.0254216444321442,-0.36038867868152524,-0.6710675890424589
17478,325000.0,1.042246741832409,7,47.3738,-122.226,116.90647482014388,-1.9613168426233534,1.1563116940484197,1.2439280176295107,0.8026248190481372
17479,1050000.0,0.2861349357549178,8,47.6433,-122.3,502.39234449760767,1.954151800250722,0.9128639642822766,-1.2694174223744623,-1.620210321358226
17480,959750.0,1.3159578561183756,8,47.6205,-122.096,313.6437908496732,0.7426995440783025,2.048002516110599,-1.4626802465590831,0.14752209195447388
17481,210000.0,-1.2127505015980073,7,47.5035,-122.36,189.1891891891892,-0.5417648904714972,0.25085264606932567,0.3876227728031348,-0.22465751065707695
17482,258000.0,-0.08667363855178388,7,47.2634,-122.289,144.1340782122905,-1.2943031405479364,-1.3564473421067773,2.690851874769221,1.7975504068854398
17483,468000.0,-0.028859085604391908,7,47.538999999999994,-122.18,255.7377049180328,0.187951577782085,-0.4893756685910441,0.11694087484273694,-0.11094795235436007
17484,710000.0,1.116368890290762,8,47.6855,-122.321,249.12280701754386,0.12400016882600662,0.2546251380022418,-0.6210928444502074,-0.8433365243555756
17485,268000.0,-0.634851110209644,6,47.4913,-122.336,188.73239436619718,-0.5470283640801256,0.011232898011586764,0.6293316652488966,-0.12458190962560549
17486,115000.0,-2.0431151448021527,5,47.5048,-122.365,145.56962025316454,-1.2567893252013795,1.6655113146061995,0.31920306079726934,-0.23095519547382165
17487,500000.0,0.5307448590321737,8,47.7326,-122.197,217.3913043478261,-0.21877306861158433,0.03237901196409047,0.16253193011983408,-0.19590132860818268
17488,431000.0,0.6895289039903834,9,47.2689,-122.01,176.63934426229508,-0.7073716711049529,-0.33917015218383656,1.2178461691069686,2.0929321491311224
17489,241500.0,-0.8214123849032883,7,47.3639,-122.186,184.35114503816794,-0.6011279079015838,-1.6712019071447375,1.0519194758226664,0.8845934211524928
17490,300000.0,-0.7023154143045922,7,47.3997,-122.215,217.3913043478261,-0.21877306861158433,-1.711679770435102,1.1836909849356112,0.6582807068392372
17491,982000.0,1.0509244426943407,9,47.5483,-122.15799999999999,351.97132616487454,1.0488913465983127,0.2095917675340279,-0.15626801634839002,-0.0364815985242637
17492,248500.0,-0.7347981032164006,8,47.3304,-122.302,182.72058823529412,-0.6223598471775674,-1.311283738495038,1.8492815916563776,0.9923234725429994
17493,665000.0,0.7647096737863871,9,47.5847,-122.03200000000001,264.9402390438247,0.2783163261299799,-0.10431463186788578,-0.7848525114055778,0.4532439700528305
17495,380000.0,-2.0744446087255777,6,47.566,-122.38,487.1794871794872,1.8880329148146775,-0.25815470541049507,-0.21984950694143318,-1.1093268974441644
17496,220000.0,-0.6518243142461582,7,47.4968,-122.277,156.02836879432624,-1.0462761949971366,2.16946764359354,0.17167508386363134,-0.13258201081429882
17497,631500.0,0.7867445291708417,8,47.5778,-122.382,249.60474308300394,0.12704884899883614,1.153755371638086,-1.5370658944553441,-1.3756595850447924
17498,386100.0,-0.8957798188835894,7,47.7381,-122.179,304.01574803149606,0.6653925480735766,1.2596634468685592,-0.18237743998087286,-0.1464992803860677
17499,1050000.0,1.4319708910352653,9,47.6402,-122.405,330.188679245283,0.8804712545783145,-1.698077931158657,-1.2459014671797106,-1.6022975229419458
17500,650000.0,-0.583495835720468,7,47.6571,-122.32600000000001,448.2758620689655,1.6843386563603964,0.6512828552385296,-0.7607739802729903,-1.4669066434233298
17501,545000.0,0.22648937660749174,7,47.3844,-122.0,267.15686274509807,0.30047445844316895,0.16646630757660538,0.27920051057306516,1.3959381884135698
17502,870000.0,0.9108728690353499,9,47.5496,-122.14,328.3018867924528,0.8657507913516851,-0.41302008991337785,0.19600342777546984,0.05397967893352671
17503,380000.0,-0.9594395929302966,7,47.7175,-122.331,306.4516129032258,0.6863498948283557,0.45761221630670895,-0.26010561494628864,-0.37789293615917696
17504,265000.0,-1.934488838631409,6,47.4741,-122.2,323.1707317073171,0.8237570512575743,0.5366359661474619,0.8677533772778867,0.20594421022746243
17505,645500.0,0.043924024540264145,7,47.6786,-122.37899999999999,341.53439153439155,0.9684259541480448,-0.33368330928680884,-1.9922848298355862,-1.1187043156050602
17506,570000.0,-0.8957798188835894,7,47.685,-122.359,448.81889763779526,1.687661130584202,-1.801284706172952,-0.7413917669233504,-0.993169850068555
17508,605000.0,-0.4266014112294765,8,47.6368,-122.306,390.3225806451613,1.324698752292939,-1.0463692380002427,-0.7216100130855344,-1.8380074586091695
17509,199500.0,-1.6541447865382133,7,47.2958,-122.28399999999999,216.84782608695653,-0.22388027833668334,0.8424916022578157,2.216523939721891,1.4091056633476298
17510,445000.0,-1.5843543102241497,6,47.5864,-122.301,468.42105263157896,1.801879271412884,0.5964699720086427,-1.1353967876025814,-1.6203196290387218
17511,495000.0,0.22648937660749174,7,47.5754,-122.288,242.64705882352942,0.047900943087520666,0.3277452521141045,-0.8127787775703239,-1.3572135787318877
17512,594000.0,0.021329285143835856,7,47.6843,-122.28299999999999,317.6470588235294,0.7778013828149846,0.3751413151915123,-0.8278057255465764,-0.6981578686544442
17513,465000.0,-0.18165197670757263,8,47.6493,-122.40100000000001,270.3488372093023,0.33500930824255926,1.0850159577714311,-0.0360762941729057,-1.5409750971882543
17514,160000.0,-1.397836528971104,6,47.2848,-121.927,156.86274509803923,-1.0329305781929632,-0.502616597333962,1.2965808978908067,2.2283289740216445
17515,340000.0,0.9515182841460368,9,47.3314,-122.171,126.39405204460967,-1.7173490859367146,0.28091047430204086,1.1561524016876936,1.1446105882057007
17516,870000.0,1.3432866315231822,7,47.6748,-122.04899999999999,281.5533980582524,0.4496708285758448,,-0.08595116335866897,0.42774726474742614
17517,249000.0,-1.2838364149068977,6,47.5335,-122.34899999999999,232.71028037383178,-0.05205444281196567,-0.05638988088973664,-1.164851101693316,-0.5850084209982324
17518,500000.0,0.23808932797901547,8,47.7003,-122.165,243.90243902439025,0.06168008412114535,-0.5051070233429352,-1.2426644542477983,0.023621515467074694
17519,220000.0,-0.2652838681602035,7,47.2589,-122.279,132.53012048192772,-1.5712864975769105,-0.10762693120717651,2.6521494360901996,1.8483177452203268
17520,368500.0,1.072972882447743,7,47.4361,-122.193,131.1387900355872,-1.6040536229751732,1.1769615787216954,1.0668109395377146,0.4484221464357994
17521,439950.0,0.708751856519529,8,47.3762,-122.16,178.84146341463415,-0.6748794004233108,0.015408820447735803,0.7946032788499293,0.8610405523992025
17522,179900.0,-0.9795114633875127,6,47.2878,-122.251,146.260162601626,-1.2420779643612878,-0.16912659105191857,1.9489968280202983,1.5580570580374584
17523,490000.0,0.5969353414048746,8,47.7731,-122.167,207.6271186440678,-0.3245746233433179,0.37128948922749905,0.7976447989023339,-0.26524445999883006
17524,425000.0,-0.1663673486153113,7,47.5979,-122.194,245.66473988439307,0.08151413533247498,-1.9553096219877284,-0.8758641798386892,-0.4514863946734978
17525,533300.0,1.0315087602176443,9,47.4815,-121.76799999999999,192.52707581227438,-0.49862052650399974,,-1.798226591817847,2.070114180252764
17526,447500.0,-0.11441489263000099,7,47.5563,-122.281,252.82485875706215,0.15865006694281156,0.8176507303377888,-0.4555586704389123,-0.8911617070197256
17527,768000.0,1.2867019355423475,8,47.6186,-122.146,253.46534653465346,0.16601177048129992,-0.39102908001793596,-1.3461519875085466,-0.1386663278018746
17528,285000.0,0.6180588649234722,7,47.49800000000001,-122.22200000000001,119.74789915966386,-1.8886674127437129,-0.17600890116927276,0.5525368703489748,0.008260785174604783
17529,336900.0,-0.10179559909470504,6,47.7731,-121.897,189.26966292134833,-0.5407261242992735,-0.7952983013468327,1.3707010166032914,0.9859363279102646
17530,415000.0,-0.4403831045648589,7,47.733999999999995,-122.193,269.4805194805195,0.3255765657843933,0.9653672897962837,0.0010262168904041173,-0.18765752234337738
17531,500000.0,-0.38032564176363115,8,47.5694,-122.005,316.45569620253167,0.76609924883924,-1.4586281697965775,0.029669973567462194,0.6194492121530597
17532,337000.0,1.4532795741807993,8,47.3486,-122.15299999999999,105.3125,-2.3111225610423114,-1.045891929263449,0.9534956237017916,1.0463399724929787
17533,419950.0,0.4417658421101638,7,47.49,-122.15,189.16666666666666,-0.5420409796861887,-0.10556231573171178,0.17909001328160773,0.2618374155585766
17534,290000.0,0.46540473826743767,7,47.7427,-122.34,129.46428571428572,-1.642728746390019,0.43601250696379495,-1.4950197143019583,-0.6690908005361308
17535,349950.0,-0.2966067370967752,7,47.5162,-122.26,213.3841463414634,-0.26080561466915175,0.6669670237422767,-0.4808394206668124,-0.2696226620694601
17536,330000.0,-1.0909945623603086,7,47.6057,-122.135,282.05128205128204,0.4556403137378794,0.005533048708372202,-0.6435603100516412,-0.060888398869378524
17537,965000.0,1.411293269734521,10,47.7337,-122.132,305.37974683544303,0.6780576185892034,-0.04834974988920723,0.42062578754671326,0.10498702383899122
17538,515000.0,0.3005420014373436,8,47.7242,-122.105,245.23809523809524,0.07664433720715443,-0.3039497573694217,0.5299059098792417,0.23821720039897382
17539,665000.0,0.858909603950358,9,47.5283,-122.146,255.76923076923077,0.18837042113647928,-0.17068729076324493,-0.00042925876770363787,0.10942772019460412
17540,265000.0,-0.3097425315385302,7,47.3816,-122.31299999999999,162.57668711656441,-0.935890281443781,-0.7380404452547669,1.3401895077567112,0.698979545782662
17541,545400.0,1.116368890290762,8,47.3378,-122.348,191.3684210526316,-0.5112576031518035,-0.3410741080413664,1.3882449501958747,0.931565520670551
17542,350000.0,0.8179015356232605,9,47.3274,-122.178,136.71875,-1.462853445808828,-1.4284871052944805,1.215489666204399,1.167368401866487
17543,260000.0,-1.5135889315270525,7,47.7075,-122.336,265.3061224489796,0.28196373577459466,-0.1794033817048041,-0.829722211073244,-0.5232898200571965
17545,355000.0,0.3722459868401697,8,47.3474,-122.303,164.35185185185185,-0.9060995611205899,2.2142385463868717,1.6363088264894743,0.8808301803439181
17546,879000.0,1.2867019355423475,9,47.647,-122.369,290.0990099009901,0.5402504358297229,1.0490107173264007,-0.38180064257451035,-1.8719095731926376
17547,833000.0,1.7986625770167266,10,47.7054,-122.10700000000001,233.98876404494382,-0.038907062236361305,0.38914665757127287,-0.5683636724690803,0.2651879094624088
17548,261590.0,-2.1440106677777533,6,47.4977,-122.259,344.19736842105266,0.9913331858402153,-0.37612376885405024,-1.6065930181289616,-0.10180938083348769
17549,512500.0,0.4878930103874749,7,47.6094,-122.31,226.76991150442478,-0.1167425739734414,-0.18908111943737566,-0.3808136298758078,-2.5914115389145063
17550,600000.0,-0.4101694062052078,7,47.6419,-122.39399999999999,384.61538461538464,1.2817970264003715,0.04434366896121923,-0.8991949838198618,-1.739122363305815
17551,417500.0,0.49780907548583325,7,47.7191,-122.315,183.92070484581498,-0.6064163787061699,0.5183906775508638,-1.1914396928808522,-0.3562306441802802
17552,970000.0,1.7219140740079053,8,47.5757,-122.21600000000001,278.735632183908,0.4232745477317352,0.713240457471351,-0.4608428690547652,-0.54914955911058
17553,316000.0,0.05774223145986299,7,47.3495,-122.037,166.31578947368422,-0.8733012787430219,-1.2923700062050831,-0.8219854057833783,1.544818818812785
17554,397500.0,0.5864732127554014,9,47.4194,-122.211,169.14893617021278,-0.8265771390317341,-0.010139024668561928,1.2028885573700683,0.524823620214225
17556,840000.0,1.9595359838375317,10,47.586999999999996,-121.976,225.20107238605897,-0.134916111369775,1.1158162773507703,-0.7432476672333999,0.7340580779675401
17557,270000.0,-0.10179559909470504,9,47.2712,-122.265,151.68539325842696,-1.1318913768416248,0.6558919040657203,2.408059270764983,1.7566268420943343
17558,312900.0,-0.3097425315385302,7,47.3546,-122.015,191.96319018404907,-0.5050050846563379,-0.15492607265181013,0.1277556080475083,1.6251318199122564
17559,325000.0,-1.1743865247136833,6,47.745,-122.31299999999999,287.6106194690266,0.5132338806951493,0.23710135376723981,-0.6690002159524162,-0.7466657800594968
17560,680000.0,0.3494830060346985,7,47.636,-122.391,317.7570093457944,0.7787475570487042,-0.4939788932598176,-0.30492686922465634,-1.9029259401462029
17561,763000.0,1.47526936144686,10,47.5849,-122.03,236.95652173913044,-0.008494114505092302,0.9413589614184251,-0.7816259453404765,0.46467091071489824
17562,375000.0,-2.00423357987982,5,47.4134,-121.986,468.75,1.8033885724661558,1.1204558160780551,0.5069875071672975,1.1907966512752721
17563,475000.0,-0.07282931620005585,7,47.5491,-122.27600000000001,263.8888888888889,0.2669953630763802,-0.24978276550068187,-1.4128018912303437,-0.7184619962535121
17564,219000.0,-1.9787172663786372,7,47.5499,-122.384,270.70457354758963,0.33891290443935534,0.007296550755265479,-1.4897134390896318,-0.7282884597229206
17565,415000.0,-0.043924024540264145,7,47.6157,-122.05,228.02197802197801,-0.10287748928653528,-2.2674665472188664,0.26789284997131063,0.3550699613846814
17566,90000.0,-2.8778461189271787,5,47.4852,-122.251,155.17241379310346,-1.064748754745425,-0.7774715744611086,0.3327646102376005,0.030790835426111177
17567,220000.0,-2.8778461189271787,5,47.4852,-122.251,379.3103448275862,1.242013484924985,,0.3327646102376005,0.030790835426111177
17568,616000.0,1.1570614694975132,8,47.5789,-122.396,212.41379310344828,-0.2705582995212104,-0.7846204468312531,-0.9645361676274314,-1.3257828069976476
17569,269500.0,-1.1570614694975132,6,47.2093,-121.962,236.40350877192984,-0.014160120443757548,-0.00496529351085429,2.0324846101889786,2.7230370483148114
17570,395350.0,-1.3100166880582473,6,47.6931,-122.37200000000001,372.97169811320754,1.2001753112613103,1.13520505575887,-0.11253748954187827,-0.7869106052683241
17571,770000.0,0.5525368703489748,7,47.5893,-122.23200000000001,331.8965517241379,0.8925880306323584,1.6621397301473717,0.4241749144130929,-0.8248856198065481
17572,840000.0,1.6949226766682983,9,47.7625,-122.025,243.47826086956522,0.05648561480015194,-1.5954374043929123,0.8056209734657225,0.46453224094691004
17573,428950.0,-0.12958231367213702,8,47.5311,-122.381,243.7215909090909,0.05930003823567224,0.5558928651724768,-0.2641638063980981,-0.4555955323266097
17574,800000.0,1.6205922981199687,9,47.7063,-122.10600000000001,237.3887240356083,-0.003786229962772403,0.3018483858055132,-0.3633410941087585,0.2731597923328548
17575,401000.0,0.10431809702516492,7,47.7188,-122.35799999999999,206.70103092783506,-0.3356227086623296,1.2539393036311108,-0.6271950974390447,-0.3880595362876475
17576,303697.0,0.7765277585872264,7,47.7263,-122.291,120.51468253968254,-1.8659449500454341,0.69432570237321,0.27332722064837645,-0.4289592737698604
17577,355000.0,-0.7347981032164006,7,47.7105,-122.289,261.02941176470586,0.24158326541466726,0.35822690440034,-2.4571444535162956,-0.35749460127492705
17578,350000.0,-2.00423357987982,6,47.6953,-122.36200000000001,437.5,1.6280210328955358,-1.162657547939423,-0.6418479393305695,-0.7506455345914556
17579,754999.0,1.2668604147849325,10,47.578,-122.053,250.83023255813953,0.1397371314256855,,0.2182303475206321,0.3658644465315489
17580,982218.0,0.5745945104459379,9,47.6451,-122.319,419.75128205128203,1.526897804754476,1.233313163625155,-0.7231955578226407,-1.717642585434856
17581,406500.0,-0.10179559909470504,8,47.5062,-122.149,228.37078651685394,-0.09898375573525182,-0.457669447052642,-0.1089092799589299,0.18872246032970716
17583,565000.0,-0.18165197670757263,7,47.68600000000001,-122.351,328.48837209302326,0.8675659859944729,0.5332897557450295,-0.3053942515068251,-0.9569869798163955
17584,160000.0,-1.9105995981591772,6,47.5248,-122.265,192.7710843373494,-0.49617012498898566,1.3625110087261127,-0.5467003923959778,-0.34890241984250975
17585,220000.0,-1.2475054798420082,6,47.4976,-122.35,201.8348623853211,-0.39112790122251057,-0.9351618197612201,0.5588681508255801,-0.1793746020075821
17587,970000.0,1.7444475421409682,9,47.5527,-122.37899999999999,277.14285714285717,0.40558255593440873,0.5788290507687669,-1.4389648916838447,-0.794272113001027
17588,115000.0,-1.2668604147849325,5,47.5045,-122.33,106.48148148148148,-2.272952145618472,0.9217388504433898,0.35919478880264677,-0.2548123420605723
17589,124000.0,-1.2668604147849325,5,47.5045,-122.33,114.81481481481481,-2.0176993031677024,0.7850141655370757,0.35919478880264677,-0.2548123420605723
17590,157000.0,-1.2668604147849325,5,47.5045,-122.33,145.37037037037038,-1.260734228077205,-0.25310443867545473,0.35919478880264677,-0.2548123420605723
17591,183000.0,-1.7923740229175147,6,47.3702,-122.07799999999999,210.3448275862069,-0.292472927267692,-0.4176815394537603,0.4711938558508484,1.0880356238228128
17592,527000.0,1.0955556636289017,9,47.5227,-122.19,186.2190812720848,-0.5776945455365056,1.003815352027002,0.4746140427199826,-0.05250421780573381
17593,407193.0,0.032624572829381526,8,47.6959,-121.921,216.59202127659574,-0.2262654948931623,-1.06358041808222,1.1352626463914843,0.9954396997560678
17594,970000.0,1.837975157391464,9,47.6487,-122.38799999999999,269.44444444444446,0.32519443158032146,2.0020503883561003,0.14222766894582953,-1.6645696451066019
17595,535000.0,0.5745945104459379,7,47.5117,-122.37899999999999,228.63247863247864,-0.09634315925794612,-1.6128549296034231,0.056517205061873535,-0.2682112971187744
17596,245000.0,0.22648937660749174,6,47.478,-122.27799999999999,120.09803921568627,-1.8792472157701232,1.392199781214865,0.5408824784439602,0.041130445780832275
17597,337000.0,-0.8214123849032883,7,47.4695,-122.07,257.2519083969466,0.2051547474779635,0.6237392776320598,-0.013528519997376842,0.6452440520241783
17598,630000.0,-0.5525368703489748,8,47.6829,-122.20200000000001,428.57142857142856,1.5779045877211724,0.12384256713400071,-0.31089072668628864,-0.2738828815778038
17599,320000.0,-0.7184619962535121,7,47.2575,-122.31200000000001,233.57664233576642,-0.042787758508358434,0.8172802278127886,3.0453852779661013,1.8490402475766383
17600,228500.0,-1.2668604147849325,6,47.4838,-122.335,211.57407407407408,-0.2805958348699562,0.05038290891136872,0.7218985749269002,-0.047424466106474966
17601,293000.0,0.16636734861531158,7,47.2908,-122.351,147.23618090452263,-1.2259219908007613,-0.10868818975502423,2.0475192217152856,1.4799948057443957
17602,447000.0,-0.8214123849032883,7,47.6019,-122.12299999999999,341.22137404580155,0.9663302252811172,1.1336636934640887,-0.7309791661241243,0.021576610844062094
17603,226500.0,-0.2966067370967752,7,47.3586,-122.074,138.109756097561,-1.431527711075719,0.6150086601678662,0.5712595006979738,1.2145450343217505
17604,436000.0,-0.11441489263000099,7,47.7358,-122.17,246.3276836158192,0.08884841688725635,0.6370643818012465,-0.5621208021516163,-0.08491217852020277
17605,451000.0,0.23808932797901547,8,47.7746,-122.15799999999999,220.0,-0.19097902368325861,0.019324746427273987,0.8163198698028528,-0.21890533074035096
17606,315000.0,-1.0909945623603086,5,47.5104,-121.787,269.2307692307692,0.3229319925266089,1.453268786612587,0.1448941668668277,1.9737946973185243
17607,450000.0,-0.7697613987560095,7,47.7015,-122.32,335.82089552238807,0.9253976459394079,-0.9623444964192541,-2.013671405766345,-0.5701451152077115
17608,635000.0,0.46540473826743767,7,47.6927,-122.395,283.48214285714283,0.47020719622568485,-0.42653565462438064,-0.9323913498423517,-0.7318204834712356
17609,292500.0,-1.7619480328408437,5,47.4115,-122.197,332.3863636363636,0.8971312867150875,0.656644798818199,1.0937898416145815,0.6178519024031934
17610,329900.0,0.3857258721466417,8,47.3503,-122.039,152.02764976958525,-1.126039355537096,0.16339777675121234,-0.5038210494970716,1.5271607795881932
17611,531000.0,-0.9146786412719053,7,47.6792,-122.287,421.42857142857144,1.5364323746630344,-1.99577234628486,-0.8198687130046857,-0.8186104578608001
17612,725000.0,0.032624572829381526,7,47.63399999999999,-122.204,385.63829787234044,1.2908319315252206,2.174430449996003,-0.5845847044687682,-0.5416041701693171
17613,355300.0,-0.3229319925266089,7,47.7708,-122.335,219.320987654321,-0.19853254109055904,0.15038858671916297,-1.2101290159653,-1.3340897172359878
17614,280000.0,-0.33750567379756014,7,47.2583,-122.3,173.91304347826087,-0.7501751536209675,1.8600103157370804,2.969418259150485,1.8411720203320192
17616,605004.0,-0.7184619962535121,9,47.6593,-122.39399999999999,441.6087591240876,1.6496056163104875,-0.04274855979461792,-1.4387483100302927,-1.4427917884579453
17617,260000.0,-2.483412964546469,6,47.5621,-122.28299999999999,376.81159420289856,1.2244605888634168,1.1201698524128312,-0.7168557804051272,-1.0355155678442007
17618,748000.0,1.4202876847523065,7,47.6655,-122.34,235.9621451104101,-0.019406186722863747,0.8041130518876461,-0.6309118616134807,-1.4005223333172472
17619,776000.0,0.16636734861531158,7,47.6792,-122.303,389.9497487437186,1.321091846490635,0.03259787721485483,-1.7037719855159272,-0.8993071904081097
17620,425000.0,-1.2668604147849325,6,47.6962,-122.346,393.51851851851853,1.3488429044011028,0.9956029606528449,-0.6185919514977078,-0.7196799829769615
17621,230000.0,0.021329285143835856,6,47.5274,-122.281,122.99465240641712,-1.8082027829442255,0.9065423609355051,-0.4122390586239713,-0.43021500320420136
17622,418000.0,-0.24972140621486752,7,47.7681,-122.307,250.2994011976048,0.1369065416865472,,-0.07275820337235901,-1.3055510245144117
17623,440000.0,1.064091420055003,9,47.3552,-122.06299999999999,157.14285714285714,-1.0272467187906675,0.23003171749569618,0.5008246526208238,1.3168214306546089
17624,858450.0,1.7055704338395001,9,47.5908,-122.06200000000001,248.10693641618496,0.11070519753949094,1.1633915003911492,-1.9759348996856427,0.3123000950389403
17625,390000.0,0.09297184856107361,7,47.4906,-121.775,202.07253886010363,-0.38830429668863947,-0.008427007593587301,-1.2160246464641091,2.0349577463053508
17626,957000.0,0.6089726877092596,9,47.6718,-122.39399999999999,403.7974683544304,1.4233857259748195,-0.10264034733134056,-1.2867992609440015,-1.2115815539629549
17627,507000.0,-1.072972882447744,7,47.6853,-122.286,429.66101694915255,1.5832990809890308,-0.45835039475157346,-0.4814457649825261,-0.6952085928890718
17628,575000.0,-0.8039576712814882,7,47.6729,-122.38,435.6060606060606,1.6158557260350093,0.20964503894782396,-0.32781033963073986,-1.264321006783959
