,alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url
33,slate-coffee-roasters-seattle-3,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'coffeeroasteries', 'title': 'Coffee Roasteries'}]","{'latitude': 47.6025599, 'longitude': -122.33239}",,44780.83785103615,FiuX_R_49sogvYSw9CV1RQ,https://s3-media3.fl.yelpcdn.com/bphoto/sIbfontSiqYy6HJ9yiZ88w/o.jpg,False,"{'address1': '602 2nd Ave', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98104', 'country': 'US', 'state': 'WA', 'display_address': ['602 2nd Ave', 'Seattle, WA 98104']}",Slate Coffee Roasters,,$$,3.5,105,['delivery'],https://www.yelp.com/biz/slate-coffee-roasters-seattle-3?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
34,original-pilot-house-coffees-monroe,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.854, 'longitude': -121.97547}",(360) 348-1569,49183.048451452734,KSaB3CaYrvZCL4CtIRTLig,https://s3-media2.fl.yelpcdn.com/bphoto/voDjqO25RHiehN_-mLsGcA/o.jpg,False,"{'address1': '408 W Main St', 'address2': '', 'address3': None, 'city': 'Monroe', 'zip_code': '98272', 'country': 'US', 'state': 'WA', 'display_address': ['408 W Main St', 'Monroe, WA 98272']}",Original Pilot House Coffees,+13603481569,$,5.0,13,['delivery'],https://www.yelp.com/biz/original-pilot-house-coffees-monroe?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
35,nordstrom-ebar-artisan-coffee-bellevue-2,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.616889, 'longitude': -122.204368}",(425) 646-5016,37211.358983579936,PQiKrazAzVx27K8SnJ1czA,https://s3-media3.fl.yelpcdn.com/bphoto/xwm2e9fnSwu2fbQYJbTLAg/o.jpg,False,"{'address1': '100 Bellevue Sq', 'address2': '', 'address3': '', 'city': 'Bellevue', 'zip_code': '98004', 'country': 'US', 'state': 'WA', 'display_address': ['100 Bellevue Sq', 'Bellevue, WA 98004']}",Nordstrom Ebar Artisan Coffee,+14256465016,$,4.0,22,[],https://www.yelp.com/biz/nordstrom-ebar-artisan-coffee-bellevue-2?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
36,java-jane-shoreline,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.73410180115711, 'longitude': -122.312288}",,51582.426495558306,0bbJzPSgX6lmenSIYGY9UQ,https://s3-media4.fl.yelpcdn.com/bphoto/CadM0jYa7ZvRhVUaCvsLiQ/o.jpg,False,"{'address1': '14500 15th Ave NE', 'address2': None, 'address3': '', 'city': 'Shoreline', 'zip_code': '98155', 'country': 'US', 'state': 'WA', 'display_address': ['14500 15th Ave NE', 'Shoreline, WA 98155']}",Java Jane,,$,4.0,54,['delivery'],https://www.yelp.com/biz/java-jane-shoreline?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
37,five-stones-coffee-company-bellevue-3,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.58585, 'longitude': -122.14379}",(425) 502-8642,31509.864477969528,YH9aCiDOGtxkJoA-ohze_w,https://s3-media1.fl.yelpcdn.com/bphoto/qwj1UkbcmbBJveZbavoIug/o.jpg,False,"{'address1': '2649 Landerholm Cir SE', 'address2': None, 'address3': '', 'city': 'Bellevue', 'zip_code': '98007', 'country': 'US', 'state': 'WA', 'display_address': ['2649 Landerholm Cir SE', 'Bellevue, WA 98007']}",Five Stones Coffee Company,+14255028642,$$,4.5,43,[],https://www.yelp.com/biz/five-stones-coffee-company-bellevue-3?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
38,wakey-wakey-coffee-seatac,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 47.4621799, 'longitude': -122.32293}",(206) 222-2222,39926.3413570475,9U98WEqtbBvwKitP1oZ-jA,https://s3-media3.fl.yelpcdn.com/bphoto/_5Iibz-v8SgFojAEJHu-6A/o.jpg,False,"{'address1': '15636 Des Moines Memorial Dr', 'address2': '', 'address3': '', 'city': 'SeaTac', 'zip_code': '98148', 'country': 'US', 'state': 'WA', 'display_address': ['15636 Des Moines Memorial Dr', 'SeaTac, WA 98148']}",Wakey-Wakey Coffee,+12062222222,$,4.0,21,['delivery'],https://www.yelp.com/biz/wakey-wakey-coffee-seatac?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
39,tougo-coffee-co-seattle-4,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.60188, 'longitude': -122.32112}",,43986.30827723405,4-EglL76pP3tPUWHSpBX-Q,https://s3-media2.fl.yelpcdn.com/bphoto/mBhTLwK__WOxz6JlBvHckw/o.jpg,False,"{'address1': '860 Yesler Way', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98104', 'country': 'US', 'state': 'WA', 'display_address': ['860 Yesler Way', 'Seattle, WA 98104']}",Tougo Coffee Co,,$,4.5,184,['delivery'],https://www.yelp.com/biz/tougo-coffee-co-seattle-4?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
40,7-eleven-seattle-26,"[{'alias': 'convenience', 'title': 'Convenience Stores'}, {'alias': 'servicestations', 'title': 'Gas Stations'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.719126, 'longitude': -122.3131605}",(206) 363-9454,50556.88885321622,QfH83DMYRs1Jf4huuHkV-Q,https://s3-media2.fl.yelpcdn.com/bphoto/rgknNfYDM3mw_8cTbZkWkA/o.jpg,False,"{'address1': '12355 15th Ave NE', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98125', 'country': 'US', 'state': 'WA', 'display_address': ['12355 15th Ave NE', 'Seattle, WA 98125']}",7-Eleven,+12063639454,$,3.5,9,"['delivery', 'pickup']",https://www.yelp.com/biz/7-eleven-seattle-26?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
41,fremont-coffee-seattle,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.65167, 'longitude': -122.35305}",(206) 632-3633,48709.87181970186,f8gSWLWxpgoFeCdPS-1aiQ,https://s3-media4.fl.yelpcdn.com/bphoto/5s3-Oi8y1YGhvKonVOdWpw/o.jpg,False,"{'address1': '459 N 36th St', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98103', 'country': 'US', 'state': 'WA', 'display_address': ['459 N 36th St', 'Seattle, WA 98103']}",Fremont Coffee,+12066323633,$$,4.0,350,['delivery'],https://www.yelp.com/biz/fremont-coffee-seattle?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
42,eastern-cafe-seattle,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 47.59795, 'longitude': -122.32485}",(206) 623-1776,44047.07987361751,Z29lK0CXBlZQfz7AHiLZFA,https://s3-media3.fl.yelpcdn.com/bphoto/Ilt-ANYoknnBh-5qa1rKjA/o.jpg,False,"{'address1': '510 Maynard Ave S', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98104', 'country': 'US', 'state': 'WA', 'display_address': ['510 Maynard Ave S', 'Seattle, WA 98104']}",Eastern Cafe,+12066231776,$,4.0,237,['delivery'],https://www.yelp.com/biz/eastern-cafe-seattle?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
43,bto-kent,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.3923, 'longitude': -122.29551}",(206) 651-7739,37931.59062531455,g8ga8_85ufuEEQ19KAUlUQ,https://s3-media1.fl.yelpcdn.com/bphoto/zK5Z4DIz4O1KFsNdUw2XwA/o.jpg,False,"{'address1': '23325 Pacific Hwy S', 'address2': None, 'address3': '', 'city': 'Kent', 'zip_code': '98032', 'country': 'US', 'state': 'WA', 'display_address': ['23325 Pacific Hwy S', 'Kent, WA 98032']}",BTO,+12066517739,$,4.0,52,"['delivery', 'pickup']",https://www.yelp.com/biz/bto-kent?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
44,waterfront-coffee-company-edmonds-2,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'bakeries', 'title': 'Bakeries'}]","{'latitude': 47.812553, 'longitude': -122.38211}",(425) 670-1400,61321.70734262469,sdjwH04R44T8Egd-WL0zJw,https://s3-media1.fl.yelpcdn.com/bphoto/cK-Xmeb7xqdTeJWnsqauQA/o.jpg,False,"{'address1': '101 Main St', 'address2': '', 'address3': '', 'city': 'Edmonds', 'zip_code': '98020', 'country': 'US', 'state': 'WA', 'display_address': ['101 Main St', 'Edmonds, WA 98020']}",Waterfront Coffee Company,+14256701400,$,3.5,108,"['delivery', 'pickup']",https://www.yelp.com/biz/waterfront-coffee-company-edmonds-2?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
45,herkimer-coffee-seattle,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'coffeeroasteries', 'title': 'Coffee Roasteries'}]","{'latitude': 47.68242, 'longitude': -122.35507}",(206) 784-0202,50644.35165856254,zFeRcdkADwhGJfKxYQJc_g,https://s3-media1.fl.yelpcdn.com/bphoto/F29YpZkepIBDYeV1AmpYpQ/o.jpg,False,"{'address1': '7320 Greenwood Ave N', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98103', 'country': 'US', 'state': 'WA', 'display_address': ['7320 Greenwood Ave N', 'Seattle, WA 98103']}",Herkimer Coffee,+12067840202,$,4.0,195,['delivery'],https://www.yelp.com/biz/herkimer-coffee-seattle?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
46,b-and-r-espresso-bar-federal-way-2,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 47.3077290399343, 'longitude': -122.335471}",(253) 242-7349,42913.84148946781,ZLzOg-d7XUJdXbvHooxoog,https://s3-media2.fl.yelpcdn.com/bphoto/H8iLQ5mCIBH11gX0Nj8e8A/o.jpg,False,"{'address1': '32901 1st Ave S', 'address2': 'Ste K', 'address3': '', 'city': 'Federal Way', 'zip_code': '98003', 'country': 'US', 'state': 'WA', 'display_address': ['32901 1st Ave S', 'Ste K', 'Federal Way, WA 98003']}",B&R Espresso Bar,+12532427349,$,4.0,61,['delivery'],https://www.yelp.com/biz/b-and-r-espresso-bar-federal-way-2?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
47,belle-pastry-bellevue-2,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'cakeshop', 'title': 'Patisserie/Cake Shop'}]","{'latitude': 47.6100151, 'longitude': -122.2017434}",(425) 289-0015,36657.69100506599,jub8bSTaxA2USst7zyyyXg,https://s3-media1.fl.yelpcdn.com/bphoto/ZlFAVn9BMjGMZlsrJ-Noaw/o.jpg,False,"{'address1': '10373 Main St', 'address2': '', 'address3': '', 'city': 'Bellevue', 'zip_code': '98004', 'country': 'US', 'state': 'WA', 'display_address': ['10373 Main St', 'Bellevue, WA 98004']}",Belle Pastry,+14252890015,$$,3.5,494,['delivery'],https://www.yelp.com/biz/belle-pastry-bellevue-2?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
48,bikini-beans-espresso-kent-2,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.386540708641, 'longitude': -122.246934995055}",(253) 277-2492,34376.004887314455,-GMxLe0Nyo1ilTT7FpSdbg,https://s3-media3.fl.yelpcdn.com/bphoto/PNZ0X7n-TaYL3JweKbS4hg/o.jpg,False,"{'address1': '1129 W James St', 'address2': None, 'address3': '', 'city': 'Kent', 'zip_code': '98032', 'country': 'US', 'state': 'WA', 'display_address': ['1129 W James St', 'Kent, WA 98032']}",Bikini Beans Espresso,+12532772492,$,4.5,18,['delivery'],https://www.yelp.com/biz/bikini-beans-espresso-kent-2?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
49,seattle-sunshine-coffee-seattle,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 47.6688690185547, 'longitude': -122.289855957031}",(206) 420-8461,45770.57658974642,A4vtRL83Lb92D5Bvq2tuKQ,https://s3-media1.fl.yelpcdn.com/bphoto/szaislmXRTN7SbzkHoQ27g/o.jpg,False,"{'address1': '5508 35th Ave NE', 'address2': None, 'address3': '', 'city': 'Seattle', 'zip_code': '98105', 'country': 'US', 'state': 'WA', 'display_address': ['5508 35th Ave NE', 'Seattle, WA 98105']}",Seattle Sunshine Coffee,+12064208461,$,4.5,94,['delivery'],https://www.yelp.com/biz/seattle-sunshine-coffee-seattle?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
0,gourmet-latté-seattle-6,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.7267883, 'longitude': -122.3451962}",,52963.192000199306,CFTo4TGamH7T2yPy4pmipA,https://s3-media2.fl.yelpcdn.com/bphoto/cuKJDPe9AVXG9KUgJh25UA/o.jpg,False,"{'address1': '13279 Aurora Ave N', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98133', 'country': 'US', 'state': 'WA', 'display_address': ['13279 Aurora Ave N', 'Seattle, WA 98133']}",Gourmet Latté,,$,4.0,29,['delivery'],https://www.yelp.com/biz/gourmet-latt%C3%A9-seattle-6?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
1,retreat-seattle-2,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 47.6785176635824, 'longitude': -122.326536960284}",(206) 694-3045,48633.716679202036,ftJ0h05irx1aYOeampH7Fw,https://s3-media2.fl.yelpcdn.com/bphoto/AnOWEW-byZDwE83zDTV2JA/o.jpg,False,"{'address1': '6900 E Green Lake Way N', 'address2': None, 'address3': '', 'city': 'Seattle', 'zip_code': '98115', 'country': 'US', 'state': 'WA', 'display_address': ['6900 E Green Lake Way N', 'Seattle, WA 98115']}",Retreat,+12066943045,$$,4.0,226,['delivery'],https://www.yelp.com/biz/retreat-seattle-2?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
2,café-weekend-seattle-2,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'candy', 'title': 'Candy Stores'}]","{'latitude': 47.59466, 'longitude': -122.30961}",,42859.93600318706,1A5zm6m93u89tkwgk6QeoA,https://s3-media1.fl.yelpcdn.com/bphoto/hYbV6X-ELbwEaVJx9v6oqw/o.jpg,False,"{'address1': '851 Hiawatha Pl S', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98144', 'country': 'US', 'state': 'WA', 'display_address': ['851 Hiawatha Pl S', 'Seattle, WA 98144']}",Café Weekend,,$,4.0,45,[],https://www.yelp.com/biz/caf%C3%A9-weekend-seattle-2?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
3,snoqualmie-falls-candy-shoppe-snoqualmie-2,"[{'alias': 'candy', 'title': 'Candy Stores'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]","{'latitude': 47.52783, 'longitude': -121.82442}",(425) 292-0624,11238.591348554664,jUx0c_Rpnx5A1od3hR5Zuw,https://s3-media4.fl.yelpcdn.com/bphoto/mdu9m7yHdmRGSkdfOBL9UA/o.jpg,False,"{'address1': '8102 Railroad Ave', 'address2': '', 'address3': None, 'city': 'Snoqualmie', 'zip_code': '98065', 'country': 'US', 'state': 'WA', 'display_address': ['8102 Railroad Ave', 'Snoqualmie, WA 98065']}",Snoqualmie Falls Candy Shoppe,+14252920624,$,5.0,40,[],https://www.yelp.com/biz/snoqualmie-falls-candy-shoppe-snoqualmie-2?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
4,broadcast-coffee-roasters-seattle-3,"[{'alias': 'coffeeroasteries', 'title': 'Coffee Roasteries'}]","{'latitude': 47.6760934782366, 'longitude': -122.317459202769}",(206) 525-2049,47921.54263263806,bm6_6VTKKCTVmlRenb3Yhg,https://s3-media2.fl.yelpcdn.com/bphoto/iEAdYbIQtIMSSR0Um5iQfQ/o.jpg,False,"{'address1': '6515 Roosevelt Way NE', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98115', 'country': 'US', 'state': 'WA', 'display_address': ['6515 Roosevelt Way NE', 'Seattle, WA 98115']}",Broadcast Coffee Roasters,+12065252049,$$,4.0,144,[],https://www.yelp.com/biz/broadcast-coffee-roasters-seattle-3?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
5,espresso-4-u-tacoma,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.1917849678396, 'longitude': -122.409033559334}",(253) 472-2363,53306.242398482,hqHwBH1h6JJ5ksYwUNZy3w,https://s3-media4.fl.yelpcdn.com/bphoto/ZPn8obHCEda-OLvq33iimw/o.jpg,False,"{'address1': '1413 E 72nd St', 'address2': '', 'address3': '', 'city': 'Tacoma', 'zip_code': '98404', 'country': 'US', 'state': 'WA', 'display_address': ['1413 E 72nd St', 'Tacoma, WA 98404']}",Espresso 4 U,+12534722363,$,4.5,28,['delivery'],https://www.yelp.com/biz/espresso-4-u-tacoma?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
6,cosmonaut-coffee-co-tacoma,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.2623728037763, 'longitude': -122.451117937788}",(863) 692-6766,52825.85794033083,ElkH1Y46sL_c3LXPXZ9t6Q,https://s3-media4.fl.yelpcdn.com/bphoto/JGxSlUee-fnzsU-_MlO1IQ/o.jpg,False,"{'address1': '817 Division Ave', 'address2': None, 'address3': None, 'city': 'Tacoma', 'zip_code': '98403', 'country': 'US', 'state': 'WA', 'display_address': ['817 Division Ave', 'Tacoma, WA 98403']}",Cosmonaut Coffee Co,+18636926766,$,4.0,139,['delivery'],https://www.yelp.com/biz/cosmonaut-coffee-co-tacoma?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
7,baristas-auburn,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.3258896, 'longitude': -122.2209702}",,34099.41582259516,iYOrPm_dQCPejSHlv0a0OQ,https://s3-media3.fl.yelpcdn.com/bphoto/B6knTKt_zkDS8arDtA69Bw/o.jpg,False,"{'address1': '2102 Auburn Way N', 'address2': '', 'address3': '', 'city': 'Auburn', 'zip_code': '98002', 'country': 'US', 'state': 'WA', 'display_address': ['2102 Auburn Way N', 'Auburn, WA 98002']}",Baristas,,$,3.5,3,['delivery'],https://www.yelp.com/biz/baristas-auburn?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
8,vovito-seattle,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]","{'latitude': 47.6070799, 'longitude': -122.3333736}",(425) 503-5522,45063.98282836908,J85B4pcSjEQb5cveIAfLhQ,https://s3-media4.fl.yelpcdn.com/bphoto/i0jFNXVEgoTHoxWTtObeYw/o.jpg,False,"{'address1': '1100 4th Ave', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98101', 'country': 'US', 'state': 'WA', 'display_address': ['1100 4th Ave', 'Seattle, WA 98101']}",Vovito,+14255035522,$,3.5,119,"['delivery', 'pickup']",https://www.yelp.com/biz/vovito-seattle?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
9,retro-coffee-seattle,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.6064309134517, 'longitude': -122.331265993416}",(206) 947-0927,44890.32583972548,iTLrDX531NY5D4Y5x6b6pw,https://s3-media3.fl.yelpcdn.com/bphoto/Eo9X-I8aroylKxOZ8bnttQ/o.jpg,False,"{'address1': '920 5th Ave', 'address2': 'Ste 150', 'address3': 'Madison Center', 'city': 'Seattle', 'zip_code': '98104', 'country': 'US', 'state': 'WA', 'display_address': ['920 5th Ave', 'Ste 150', 'Madison Center', 'Seattle, WA 98104']}",Retro Coffee,+12069470927,,4.0,25,['delivery'],https://www.yelp.com/biz/retro-coffee-seattle?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
10,floret-seattle,"[{'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 47.4425934971018, 'longitude': -122.302121559112}",,38215.75713063812,_0SRlFgs3vQnONE9SedaPw,https://s3-media3.fl.yelpcdn.com/bphoto/OfEBmTswoE7i1jv-iVb70A/o.jpg,False,"{'address1': '17801 International Blvd', 'address2': '', 'address3': None, 'city': 'Seattle', 'zip_code': '98158', 'country': 'US', 'state': 'WA', 'display_address': ['17801 International Blvd', 'Seattle, WA 98158']}",Floret,,$$,4.0,314,[],https://www.yelp.com/biz/floret-seattle?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
11,espresso-chalet-index,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.8085589918289, 'longitude': -121.561915410347}",,45676.839772900705,9yDshpKSd3mjYs2JUY5JbQ,https://s3-media1.fl.yelpcdn.com/bphoto/vkm9Vg5Vqw8h3GfjfqqzZQ/o.jpg,False,"{'address1': '50010 State Rt 2', 'address2': None, 'address3': '', 'city': 'Index', 'zip_code': '98256', 'country': 'US', 'state': 'WA', 'display_address': ['50010 State Rt 2', 'Index, WA 98256']}",Espresso Chalet,,$,4.0,65,[],https://www.yelp.com/biz/espresso-chalet-index?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
12,qed-coffee-seattle,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.5896816513796, 'longitude': -122.292320034476}",(206) 235-7678,41451.73264096459,Q8Nlx_FeZ4LW0kdbnHoyrw,https://s3-media3.fl.yelpcdn.com/bphoto/HwagNIHveN-rX1YKAkVl4w/o.jpg,False,"{'address1': '1418 31st Ave S', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98144', 'country': 'US', 'state': 'WA', 'display_address': ['1418 31st Ave S', 'Seattle, WA 98144']}",QED Coffee,+12062357678,$$,4.5,96,['delivery'],https://www.yelp.com/biz/qed-coffee-seattle?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
13,discovery-espresso-and-juice-seattle,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]","{'latitude': 47.659847, 'longitude': -122.397891}",,52071.548946240524,fHkJ94xtzXE_vNMZAGXZBQ,https://s3-media2.fl.yelpcdn.com/bphoto/EpJwMN5H6D8kZgJb2z88yA/o.jpg,False,"{'address1': '3103 W Jameson St', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98199', 'country': 'US', 'state': 'WA', 'display_address': ['3103 W Jameson St', 'Seattle, WA 98199']}",Discovery Espresso and Juice,,$,4.0,32,['delivery'],https://www.yelp.com/biz/discovery-espresso-and-juice-seattle?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
