,price,sqft_living,grade,lat,long,min_dist_park,closest_distance_to_top_school,closest_distance_to_great_coffee,closest_distance_to_scientology,log_school,log_coffee,log_scientology,log_park,min_dist_park_rv
16463,414000,3045,8,47.4386,-122.127,1.048479157,3.718134085,6.996179697,24.73489919,1.313221952,1.945364243,3.208215169,0.047340693,0.38847
16464,619500,1700,8,47.6078,-122.292,6.458766175,0.286920285,7.765250911,2.786666617,-1.248550855,2.049658769,1.024846121,1.865438305,4.59057
16465,675000,1240,7,47.6919,-122.21,6.940692873,0.777732363,6.865743232,12.27059645,-0.251372821,1.926544297,2.507205868,1.937401607,2.56365
16466,380500,1410,7,47.7303,-122.192,0.879335196,0.898128426,7.765920842,13.43106153,-0.107442208,2.049745038,2.597570049,-0.128589117,0.36298
16467,253000,880,6,47.5002,-122.247,2.80445965,0.976841317,3.574048422,14.13093065,-0.023431059,1.273698965,2.648366058,1.031210882,0.3918
16469,627000,2030,8,47.6658,-122.149,0.704362363,0.932852054,2.684764795,14.52037552,-0.069508661,0.987593125,2.675552871,-0.350462334,1.88604
16470,469500,2090,7,47.726,-122.221,2.058096065,0.947811648,9.12610682,12.43704555,-0.05359948,2.211139187,2.520679563,0.721781315,0.58796
16472,249500,1180,7,47.4249,-122.178,7.726161054,7.036701143,3.577667095,23.94313767,1.951139473,1.274710938,3.175681756,2.04461211,0.73976
16473,485000,1260,7,47.644,-122.369,1.451976149,0.451045868,13.67595194,2.477285903,-0.796186242,2.615638958,0.907163567,0.37292549,7.29631
16475,314500,1700,7,47.3637,-122.057,2.188449289,1.887579909,14.91577628,34.56206545,0.635295537,2.702419464,3.542756706,0.783193206,1.30684
16476,220000,770,6,47.7467,-122.3,5.430843869,0.366943765,15.37422502,8.02259879,-1.002546672,2.732692407,2.082262408,1.69209453,2.88869
16477,444950,2020,7,47.7368,-122.337,4.012892326,0.420642448,17.02339615,9.182723467,-0.865972099,2.834588642,2.217323835,1.38951226,4.35707
16478,598000,2030,8,47.6892,-122.3,3.399263231,0.088956064,11.273463,8.498904311,-2.419612692,2.422451556,2.139937251,1.223558711,3.74589
16479,699850,2690,9,47.599,-121.973,5.226760905,1.025728742,8.264760209,26.64241266,0.025403328,2.112000718,3.282504407,1.653791756,1.55067
16480,595000,1750,7,47.6953,-122.199,0.651665408,0.594067701,6.153282943,13.12846043,-0.520761991,1.816985751,2.574782426,-0.428224026,2.23332
16481,735000,3270,9,47.6303,-121.984,2.348062851,2.697898209,10.88394018,25.80583188,0.992473029,2.387288325,3.250600508,0.85359067,1.14383
16482,542500,2330,8,47.5916,-122.148,0.482003219,0.62576252,1.422582565,13.71427206,-0.468784341,0.352473928,2.618437047,-0.729804486,4.02249
16483,450000,1720,7,47.6972,-122.129,3.52740503,0.742018556,2.027732023,17.45390583,-0.298381027,0.706917938,2.859563453,1.260562482,0.57939
16484,298500,2420,7,47.4322,-122.291,1.704327239,7.89095625,5.410146293,20.51781681,2.065717325,1.688276134,3.021293621,0.533170452,4.81209
16485,403950,710,7,47.6414,-122.329,8.060623317,0.692023747,10.68433234,2.930810888,-0.368135007,2.368778401,1.075279138,2.086990888,6.75149
16486,271000,710,6,47.5226,-122.351,4.05773155,0.826262239,11.60294665,10.43015834,-0.190843076,2.451259088,2.34470145,1.400624086,0.74135
16487,335000,1510,7,47.7038,-122.348,1.023994947,0.732761413,15.06120614,9.105857813,-0.310935123,2.712122308,2.208917922,0.023711592,5.12286
16488,305000,1610,7,47.5184,-122.196,2.287587461,2.860324763,4.397510901,14.59379044,1.050935172,1.481038677,2.680596126,0.827497752,0.2118
16489,630000,1880,8,47.6666,-122.367,4.44063078,0.646284876,14.2367743,4.937412686,-0.436514887,2.655828357,1.596841446,1.490796434,0
16490,253000,1220,7,47.4906,-122.204,1.331126844,4.335119555,1.261955889,16.65950834,1.466749189,0.23266281,2.812981125,0.286025835,1.85526
16491,395000,2060,7,47.6028,-122.12,4.50591616,0.811845458,2.945669257,15.62110081,-0.208445279,1.080336043,2.748622616,1.505391235,4.17744
16492,265000,1340,7,47.3553,-122.149,2.885062866,5.338842422,10.828759,31.84900204,1.675008855,2.382205465,3.461006048,1.05954669,2.8138
16493,225000,1030,6,47.4565,-122.181,2.614412371,5.277551811,3.402942381,20.7831975,1.663462318,1.224640463,3.034144848,0.961039358,0.76914
16494,338500,2717,8,47.3373,-122.266,0.740452633,13.80780987,11.93324513,31.23037489,2.625234365,2.479328213,3.441391175,-0.300493613,0.58929
16495,300000,1360,7,47.7295,-122.359,0.712453867,1.252630125,17.5601446,10.37598026,0.225245441,2.865631823,2.339493545,-0.339040116,5.342
16496,255000,1260,6,47.5003,-122.248,3.31176505,0.902082113,3.639683209,14.08890939,-0.103049729,1.291896647,2.64538792,1.197481295,0.41005
16497,337000,2240,7,47.7348,-122.295,1.078841902,0.688578626,14.44276334,9.387517943,-0.373125768,2.670193483,2.239380929,0.075888153,2.40715
16498,324900,2080,8,47.261,-122.219,3.241058491,16.91750317,19.90406193,40.20777052,2.828348777,2.990923828,3.694060274,1.175899971,2.92962
16499,821000,2760,8,47.5402,-122.215,1.693145016,1.126193276,6.70446968,11.85765116,0.118843163,1.90277442,2.472973327,0.526587756,1.56572
16500,500000,3000,8,47.4032,-121.982,2.777927755,2.957995692,15.82384592,35.05270113,1.084511908,2.761518038,3.556852675,1.021705238,0.40972
16501,885000,3310,8,47.5511,-122.391,7.607462396,0.834561399,15.72503769,8.23873398,-0.180848963,2.7552542,2.108846689,2.02912966,2.99772
16502,360000,1630,7,47.7566,-122.073,5.256962816,4.759478411,9.214721107,19.35998548,1.560138085,2.220802326,2.963208332,1.659553449,0.6114
16503,304000,900,7,47.7314,-122.237,4.246671038,1.37150225,10.4552807,11.28237726,0.315906672,2.347107181,2.423241974,1.446135391,0.38686
16504,376000,880,6,47.5643,-122.275,0.721208012,0.736505782,8.887655273,6.885227136,-0.305838192,2.184663266,1.929378122,-0.326827678,2.49083
16505,425000,1620,7,47.6041,-122.126,6.165867877,0.545699067,2.878116813,15.16057897,-0.605687615,1.057136196,2.71869857,1.819028902,4.1337
16507,187000,1730,7,47.4648,-122.335,2.450571072,6.240575281,9.0759759,16.71745395,1.831072371,2.205630912,2.81645332,0.896321088,2.76971
16508,710000,1640,7,47.6624,-122.325,4.697654683,0.459822267,11.15908776,5.204321066,-0.776915239,2.412254212,1.649489255,1.547063381,5.86731
16509,585000,1840,8,47.6729,-122.166,4.731061036,0.553008697,3.533326291,13.70743848,-0.592381551,1.262239719,2.61793864,1.554149498,2.67132
16512,250000,1780,8,47.2949,-122.269,1.418718126,16.5520588,16.55104736,35.87163609,2.806510493,2.806449384,3.579946902,0.349753735,0.33957
16514,725000,2980,10,47.595,-122.016,5.890091419,1.187897222,6.375293217,23.4659829,0.172184704,1.852430085,3.155551836,1.773271519,1.71909
16515,505000,2780,8,47.7284,-122.216,3.470201408,1.036269621,8.976022444,12.43769206,0.035627362,2.194556849,2.520731544,1.244212635,0.8444
16517,400000,2060,7,47.5631,-122.285,4.417183149,0.509484666,9.528097417,6.601423193,-0.674355523,2.254245056,1.887285261,1.485502196,2.06854
16518,407000,1140,8,47.709,-122.363,2.261883701,0.250498281,16.30275377,9.632859043,-1.38430322,2.791334037,2.265180071,0.816197962,5.6895
16519,651000,1890,7,47.6662,-122.326,0.891787212,0.517935208,11.41059321,5.533977619,-0.657905126,2.434542153,1.710906837,-0.114527727,5.71209
16521,460000,3460,8,47.2046,-121.996,1.883842782,16.36996292,31.14841976,52.01627111,2.795448126,3.438763514,3.951556576,0.633313724,0
16522,369000,1320,7,47.5265,-122.379,2.256837032,0.779797141,13.70747181,10.57605312,-0.248721469,2.617941071,2.358592306,0.81396429,1.24567
16523,355000,1240,6,47.5026,-122.465,3.228837319,7.000920985,19.32345811,15.43580637,1.94604171,2.961319804,2.736689899,1.172122109,4.80054
16526,419625,2680,9,47.4395,-122.163,2.990349225,5.232729565,4.287243461,23.10379326,1.654933047,1.455643976,3.139996814,1.095390178,0.51582
16527,435000,2040,7,47.7601,-122.351,2.87889405,1.12555563,19.44071242,6.975326507,0.118276807,2.967369446,1.942379138,1.05740621,5.42827
16528,379000,2180,7,47.5157,-122.191,0.525925323,2.819030751,4.218489665,15.06902051,1.03639312,1.439477165,2.712641015,-0.642596047,0.46456
16529,293000,1870,7,47.3844,-122.036,6.859730891,1.162083021,15.16321983,33.7287242,0.150214102,2.718872748,3.518349824,1.925668212,1.4748
16530,592100,2310,8,47.5473,-122.187,1.042578859,0.605101923,5.06527695,12.9596755,-0.502358367,1.622408815,2.561842652,0.041697316,1.83524
16531,362000,1120,7,47.7372,-122.221,2.708171474,2.02756038,9.877487069,11.432945,0.706833287,2.290258134,2.4364991,0.996273674,1.00301
16532,227000,1340,7,47.4916,-122.254,1.775685967,1.037121857,3.548972111,14.79706329,0.036449431,1.266658015,2.694428735,0.574186808,0.45423
16533,335500,1260,7,47.7664,-122.201,6.160714721,4.341366621,11.35828764,10.30153618,1.468189188,2.429947666,2.332293028,1.818192797,2.83586
16534,213000,1200,7,47.3492,-121.935,0.886750356,5.41479988,19.08228259,41.76438179,1.689135923,2.948760291,3.732043866,-0.120191784,2.29942
16535,338000,2400,7,47.3692,-122.126,1.419413468,3.030135757,10.58413719,31.25334362,1.108607423,2.359356389,3.442126366,0.350243735,2.73969
16537,199988,860,7,47.5005,-122.267,3.371203005,0.528784592,4.851618783,13.52533763,-0.637174129,1.579312419,2.604564788,1.215269655,1.08791
16539,320000,3130,7,47.3828,-122.098,3.57412205,0.814640311,11.16841223,31.05552392,-0.205008599,2.413089457,3.435776697,1.273719566,1.32572
16540,450000,3550,8,47.7218,-122.312,3.416140992,0.249888049,14.54591573,10.71115408,-1.386742267,2.677310248,2.371285636,1.228511549,3.19054
16541,249900,1470,6,47.3502,-122.02,2.690229737,0.753693514,18.06496261,37.43808199,-0.282769474,2.893974295,3.622688421,0.989626594,1.83336
16542,223000,910,6,47.4572,-122.184,1.707889406,5.437861369,3.201086812,20.59843201,1.693385853,1.163490381,3.025214957,0.535258343,0.91663
16543,631000,2630,7,47.4496,-122.209,2.609201687,6.789689635,1.350474284,20.43901588,1.915405231,0.300455852,3.017445617,0.959044307,2.00802
16544,350000,1780,7,47.4414,-122.189,0.952952357,6.732803473,2.3366121,21.93494746,1.90699162,0.84870206,3.088081139,-0.048190369,0.94922
16545,279000,1430,7,47.5513,-121.801,3.024581232,3.216876983,5.763792559,40.12640755,1.168411008,1.751595688,3.69203466,1.106772646,3.32432
16546,310000,2730,7,47.4602,-122.171,2.49062734,4.420680785,3.666148786,20.84893856,1.486293708,1.299141734,3.037303039,0.912534622,0.62895
16547,185000,900,6,47.4217,-122.317,6.61833076,9.7039712,7.574889894,21.51535553,2.272535204,2.024838816,3.068766891,1.889843187,4.87311
16548,445000,1740,8,47.3948,-122.435,7.218619581,3.375114535,16.93947802,25.78674295,1.21642926,2.829646875,3.249860521,1.976663741,1.67384
16549,365000,2905,9,47.4084,-122.169,2.131557,5.581872206,5.202625298,25.88269293,1.719524241,1.649163363,3.253574519,0.756852699,1.10862
16550,333500,2230,7,47.5008,-122.358,2.526888649,2.317393897,11.35810959,12.90858377,0.840443234,2.42993199,2.557892499,0.926988763,0.64024
16551,385000,1680,8,47.7575,-122.361,3.001235881,0.837307164,19.93976791,7.549638718,-0.177564293,2.992716125,2.02149971,1.099024164,5.79196
16552,345000,1240,7,47.5716,-122.138,3.69972945,0.232734387,0.946010843,15.0152565,-1.457857447,-0.055501248,2.709066784,1.308259695,2.6609
16554,440000,2560,7,47.5225,-122.04,6.465371009,0.800722458,1.945913904,23.90449124,-0.222240887,0.66573174,3.174066359,1.866460398,1.55493
16555,444500,2600,7,47.5359,-121.878,1.100743826,0.673014109,7.720595014,34.85460984,-0.395988985,2.043891435,3.551185405,0.095986157,2.37642
16556,340000,1200,6,47.4557,-122.443,2.492917891,2.905796541,16.8595299,19.5289511,1.066707549,2.82491607,2.971898036,0.913453868,5.35823
16558,420000,1140,7,47.7027,-122.198,7.468842062,0.669732617,6.360442719,13.75324557,-0.400876725,1.850097985,2.621274838,2.010739975,1.72957
16559,438500,3050,9,47.3326,-122.201,6.192155605,9.930240602,12.02771126,32.81741434,2.295584708,2.487213259,3.490959299,1.823283266,0
16561,461000,1700,7,47.7589,-122.354,3.778927112,1.033827233,19.58049411,7.185796534,0.033267676,2.974533872,1.972106374,1.329440136,5.52408
16563,355000,1960,7,47.53,-122.347,1.759739618,0.225238115,11.69661814,9.569795977,-1.490597149,2.459299752,2.258611886,0.565165854,1.24119
16564,249000,1180,7,47.4502,-122.089,5.517635115,1.796721979,9.680615207,25.62948031,0.585963882,2.270125454,3.243743263,1.707949347,0.42056
16565,256500,1960,7,47.4368,-122.165,1.835440255,5.54345987,4.151847781,23.27909016,1.712618831,1.423553484,3.14755554,0.607284374,0.33275
16567,269000,1950,8,47.3127,-122.362,0.365079472,14.02957785,17.7396842,33.72036374,2.641167804,2.875804175,3.51810192,-1.007640217,4.23169
16570,455000,1640,7,47.7244,-122.2,1.792252815,0.489258353,7.759765877,13.52667831,-0.7148646,2.048952163,2.604663907,0.583473384,0.64099
16572,412500,1530,6,47.516,-122.375,3.932909706,0.582079739,13.02598641,11.57532623,-0.541147831,2.566946316,2.448875783,1.369379535,0.61976
16573,740000,3060,9,47.555,-122,4.351179701,0.555975401,3.434387572,25.46016029,-0.587031228,1.233838619,3.237114889,1.470447004,1.46432
16575,326000,1030,8,47.6975,-122.34,5.698429311,0.277987701,14.15878405,8.500026871,-1.280178409,2.650335213,2.140069325,1.740190577,4.94602
16576,568500,2460,8,47.6041,-122.02,4.635588483,0.87748918,7.283810563,23.09001963,-0.130690654,1.985654154,3.139400474,1.533763156,1.39693
16577,620000,2500,9,47.5127,-122.169,2.127781347,2.038937357,4.765383402,16.4657171,0.712428769,1.561377996,2.801280468,0.755079816,0.08802
16578,283000,1830,7,47.5317,-122.351,5.598328959,0.2033954,12.05069001,9.434255855,-1.592603409,2.48912192,2.244347305,1.722468153,1.36936
16579,875000,2820,8,47.6688,-122.309,4.573573609,1.24763353,10.43652474,6.135611367,0.221248581,2.345311648,1.814109726,1.520294871,5.04053
16582,252500,1780,7,47.4093,-122.173,7.453428669,5.898647519,4.91479825,25.6565043,1.774723091,1.592250705,3.244797118,2.008674151,1.08101
16583,376000,2200,8,47.5215,-122.202,2.35360862,2.305076828,4.65356416,14.0355657,0.835114007,1.537633412,2.641594516,0.855949734,0.27418
16584,635700,3240,9,47.6298,-122.057,1.750493225,0.525024942,7.309240907,20.34526417,-0.64430951,1.989139425,3.012848166,0.559897591,3.0332
16585,710000,2880,10,47.5879,-121.973,5.363351659,0.324260602,7.323947738,26.75630333,-1.126207758,1.991149491,3.286770084,1.679589089,0
16586,440000,1570,7,47.7166,-122.365,1.483023011,0.823728686,16.94398314,10.4810383,-0.193914067,2.829912794,2.349567748,0.39408258,5.68038
16587,439000,3180,8,47.489,-122.181,6.354468428,3.314296762,2.397995198,17.81837049,1.198245463,0.874633054,2.880229975,1.849158255,1.64887
16588,455000,1310,6,47.6487,-122.122,5.471801343,0.978931398,3.483627155,15.85244805,-0.021293712,1.248074037,2.763323939,1.699607875,1.15263
16589,225000,910,7,47.4297,-122.152,1.552162343,5.48221822,5.241316829,24.4672152,1.701509804,1.65657277,3.197334066,0.439649019,0.35626
16590,250000,1460,7,47.4511,-122.173,2.207008189,5.118576837,3.743722038,21.61172924,1.632876439,1.320080314,3.073236187,0.791637838,0.32336
16591,585000,3410,9,47.459,-122.003,2.816348514,5.038302971,9.425941632,29.9136997,1.617069313,2.243465636,3.39831656,1.035441193,0.5246
16592,685000,2720,7,47.6691,-122.29,2.440818178,0.100075572,9.269897291,6.635857881,-2.301829656,2.2267723,1.892487956,0.892333302,4.4979
16593,420000,2280,8,47.7566,-122.363,6.069762756,0.767392512,19.96000486,7.706860975,-0.264756859,2.993730515,2.042110968,1.80331952,5.85833
16594,245000,670,6,47.5918,-122.295,1.396611191,0.425036516,8.473470821,3.557532263,-0.855580195,2.136940203,1.26906712,0.334048725,3.4933
16595,275000,1480,7,47.4312,-122.196,6.979505487,7.773713284,2.053301267,22.70658968,2.05074795,0.719448872,3.122655176,1.942978067,1.1764
16596,270000,2330,7,47.2958,-122.368,0.791629781,15.45159801,19.52776912,35.62998133,2.737712429,2.97183751,3.573187456,-0.233661445,4.25045
16597,767250,2170,8,47.6742,-122.303,9.081781138,0.682923339,10.39126235,6.829025738,-0.381372667,2.340965295,1.921182019,2.206270334,4.57564
16598,229000,1760,7,47.4783,-122.338,0.539369021,4.829983975,9.62132941,15.22713648,1.57484315,2.263982447,2.723079131,-0.617355302,1.82688
16599,400000,1240,8,47.5467,-122.359,3.964650254,0.374540644,13.4250533,7.958250349,-0.982054953,2.597122611,2.07420917,1.377417643,1.87281
16601,665000,2800,8,47.6719,-122.163,3.478311308,0.308374566,3.343034445,13.85534081,-1.176440111,1.206878911,2.628670776,1.24654692,2.60324
16602,500000,2060,7,47.744,-122.046,3.225391725,2.70614659,9.016534924,21.752503,0.995525701,2.199060105,3.079728832,1.171054408,1.50665
16603,355500,2360,7,47.3299,-122.046,6.20424186,2.539454679,17.93007983,38.12260701,0.931949364,2.88647974,3.640807466,1.825233229,0
16604,369000,2370,9,47.423,-122.155,2.024520161,5.531432836,5.242014673,24.98084444,1.710446884,1.656705904,3.218109309,0.705332715,0.5841
16605,338500,720,5,47.7259,-122.29,6.088911315,1.633579603,13.70700045,10.4268404,0.490773683,2.617906684,2.34438329,1.8064693,2.14187
16606,256000,950,7,47.5232,-122.284,3.616104797,0.880160494,7.346835334,10.7248912,-0.127651008,1.994269654,2.372567321,1.285397424,1.44096
16607,470000,1980,8,47.4856,-121.802,5.537886677,1.723957623,1.025863248,41.98949448,0.544622591,0.025534452,3.737419456,1.711612962,1.28924
16608,675000,2540,9,47.7175,-122.364,1.531046266,0.886032311,16.9498866,10.57922953,-0.121001861,2.830261144,2.358892601,0.425951336,5.62564
16609,369950,2760,8,47.371,-122.108,2.421652912,2.196895171,11.39788545,31.7592936,0.787045078,2.433427851,3.458185394,0.884450328,1.90064
16610,615000,2950,9,47.5339,-121.858,5.168320316,1.70766631,6.34722597,36.36344004,0.535127707,1.848017862,3.593563875,1.642547745,2.89192
16613,799500,2760,8,47.627,-122.303,6.736155286,0.621651405,8.504526385,2.270809152,-0.475375785,2.140598538,0.820136223,1.90748933,5.78915
16614,187000,840,6,47.492,-122.302,4.061603608,3.278372099,7.040691865,13.81766448,1.187346988,1.951706442,2.625947808,1.401577873,0.89221
16615,598000,2890,9,47.6295,-122.052,4.336545108,0.159852995,7.581112861,20.71624925,-1.833500669,2.025660004,3.03091838,1.467077973,2.80668
16616,429950,2060,8,47.7712,-122.285,4.178502298,1.300246407,15.97373123,5.688917052,0.262553791,2.770945575,1.738519905,1.42995288,3.51301
16617,347950,1700,7,47.4611,-122.067,3.430966076,0.256568588,9.004697138,25.99458428,-1.360359251,2.197746345,3.257888219,1.232841876,1.13329
16618,851000,3560,10,47.6652,-122.049,3.32403828,0.981510418,5.565022046,21.60346079,-0.018662651,1.716500946,3.072853524,1.201180393,1.92963
16619,205000,1210,6,47.4873,-122.345,1.962293242,4.092393086,10.17709119,14.26631213,1.409129906,2.320139233,2.657900963,0.674113811,1.17312
16620,225000,1590,7,47.2917,-122.184,3.657417139,12.6307676,16.71163843,37.54172593,2.536135711,2.816105388,3.625453006,1.296757199,4.29363
16621,705000,2620,8,47.5847,-122.075,3.892183176,1.269978805,4.903217324,19.23679205,0.239000211,1.589891586,2.956824698,1.358970228,0
16622,535000,3190,8,47.5104,-122.154,6.486392344,1.563076229,5.396985041,17.46606774,0.446655821,1.685840472,2.860260013,1.869706497,0.78005
16624,313500,1270,8,47.5581,-122.363,3.1765984,0.928391305,14.40233058,6.868192988,-0.074301971,2.667390039,1.926901042,1.155810939,2.27144
16625,632000,2730,9,47.7704,-122.196,1.137580817,4.648819934,11.54815564,10.37905624,1.53661341,2.446525739,2.339789953,0.128903917,3.06337
16626,467000,1840,7,47.7368,-122.295,3.53309845,0.516153218,14.53776294,9.168154717,-0.661351624,2.676749604,2.215736036,1.262175234,2.43609
16627,339000,1970,8,47.3821,-122.171,1.154506669,5.416950122,7.419297782,28.44967562,1.689532949,2.004084414,3.348136759,0.143673126,0.69523
16628,712000,3200,9,47.5884,-121.991,0.730622356,1.152421142,6.517729174,25.40913585,0.14186507,1.874526029,3.235108788,-0.313858566,1.0768
16629,335000,1060,7,47.7355,-122.231,3.620838903,1.725145939,10.34731828,11.14285456,0.545311649,2.336727383,2.410798446,1.28670574,0.70674
16630,470000,1740,8,47.558,-122.382,1.705986216,0.902133664,15.55817642,7.329597378,-0.102992583,2.744586315,1.991920586,0.534143369,3.09238
16631,367000,810,7,47.6591,-122.134,4.634369258,0.460371196,2.549475717,15.30854607,-0.775722166,0.935887737,2.728411239,1.533500107,1.20367
16632,440500,2460,7,47.5415,-121.884,1.74261682,1.313527905,8.433255762,34.26362111,0.272716574,2.132182909,3.534084182,0.555387903,0
16633,305000,2100,7,47.4558,-122.171,2.489500918,4.683736318,3.979334556,21.25509162,1.54409615,1.381114608,3.056596472,0.912082256,0.36247
16634,635000,1530,7,47.6806,-122.36,7.456093709,0.751606493,14.40714257,6.474228411,-0.285542372,2.667724095,1.867829436,2.009031646,0
16636,342000,1175,8,47.6962,-122.342,2.908066296,0.448268115,14.19125975,8.331106211,-0.802363754,2.652626265,2.119996246,1.067488357,5.06891
16637,283000,2130,8,47.383,-122.168,5.340932147,5.178184741,7.448681328,28.45276353,1.644454559,2.008037014,3.348245292,1.675400197,0.72122
16638,430000,2470,8,47.2504,-122,1.915015228,11.30371519,26.8183499,47.4478223,2.425131449,3.289086351,3.859630629,0.649725575,2.88191
16639,245000,1700,7,47.3303,-122.268,1.568448679,14.28966259,12.72213945,31.97900237,2.65953638,2.54334374,3.465079511,0.450087028,0.78788
16640,355500,2600,8,47.3446,-122.041,4.047796303,1.023408027,17.14906757,36.9900649,0.023138261,2.841943803,3.61064936,1.39817261,0.85702
16641,395000,1460,7,47.6837,-122.32,6.84230154,0.411421797,12.04125653,7.478776517,-0.888136321,2.488338798,2.012069211,1.923124157,4.69306
16642,324900,2010,8,47.3585,-122.286,4.619769625,14.43750498,10.33459711,28.69878706,2.669829333,2.33549721,3.356854859,1.530344839,1.37173
16643,660000,1320,7,47.5848,-122.391,0.957651028,0.538980684,15.57009812,4.744878105,-0.618075545,2.745352288,1.557065743,-0.043271838,4.38515
16644,570000,3150,10,47.447,-122.088,4.055399705,1.980217783,9.878123667,25.93756554,0.68320683,2.290322581,3.255692325,1.400049254,0.64611
16645,552321,1960,8,47.7236,-122.105,2.593956941,2.650734269,4.976356591,18.91379202,0.974836684,1.604698015,2.939891392,0.953184486,1.86056
16647,237000,1800,7,47.2739,-122.249,3.986087304,17.10999401,18.59823794,38.3928114,2.839662738,2.923066842,3.647870239,1.382810124,1.27572
16648,402000,1210,7,47.5322,-122.392,5.26411331,0.880221112,14.8518677,10.29332459,-0.12758214,2.698125629,2.331495587,1.660912719,1.93985
16649,470000,1830,8,47.4612,-121.992,2.749902745,5.865453579,9.475107425,30.4515227,1.769079816,2.248668089,3.416136,1.011565546,0.4307
16650,395900,1880,7,47.7362,-122.292,1.483173996,0.732421722,14.30671338,9.273646595,-0.311398808,2.660728894,2.227176678,0.394184383,2.29084
16651,442000,860,7,47.6901,-122.331,2.430316216,0.67374142,13.12598825,7.858651578,-0.394908891,2.574594101,2.061615037,0.888021379,4.83287
16652,795000,2890,10,47.7102,-122.072,4.255647442,2.382482868,4.917568003,21.79453216,0.868143166,1.5928141,3.08165912,1.448246911,0.92581
16653,190500,1390,7,47.2575,-122.305,3.388661672,21.3500799,21.27952286,39.79516805,3.061055482,3.057745242,3.683745499,1.220435056,1.78563
16654,808000,3340,9,47.549,-122.096,0.597805611,2.177134297,4.320774571,18.85896485,0.778009469,1.463434685,2.93698839,-0.514489643,0.34223
16657,300000,2110,7,47.7737,-122.35,3.709539618,0.853089886,20.1124219,5.571614218,-0.158890361,3.001337629,1.717684818,1.310907777,5.83041
16659,448000,2510,9,47.3547,-122.003,1.295668638,1.716224447,18.88764726,37.85529379,0.540126789,2.938508124,3.633770832,0.259026885,1.03705
16660,645000,2770,8,47.5098,-122.474,2.427838386,7.14552704,20.10909549,15.11826727,1.966486572,3.001172225,2.715903766,0.887001308,5.1782
16661,464600,1120,7,47.5445,-122.391,5.217855041,0.505976563,15.36992112,8.947040234,-0.681264928,2.732412425,2.191322777,1.652086406,2.59452
16662,590000,1530,8,47.6108,-122.303,2.870651423,0.241846782,8.531697403,1.902446708,-1.419450886,2.143788334,0.643140799,1.054538981,4.68142
16663,399000,1800,7,47.5491,-122.276,1.729133157,0.31644664,9.143644954,8.292226532,-1.150600645,2.213059097,2.115318514,0.547620218,2.03989
16664,305000,1030,7,47.5669,-122.283,0.701844576,0.411678504,9.137741028,6.313026224,-0.887512565,2.212413203,1.842615153,-0.354043301,2.31268
16665,478000,1210,7,47.7291,-122.202,5.172328301,1.022874333,8.213309351,13.03038766,0.022616638,2.10575593,2.567284142,1.643322935,0.73875
16666,598800,1090,6,47.6928,-121.87,4.115817518,11.97972827,18.76783883,35.34680518,2.483215911,2.932144704,3.565208011,1.414837482,0.39424
16667,430000,1790,7,47.7709,-122.294,2.986046806,1.248354533,16.47894258,5.487112793,0.22182631,2.802083358,1.702402214,1.093950374,3.73954
16668,433000,1550,7,47.5499,-122.274,4.012414273,0.300409094,9.138618394,8.285348764,-1.202610087,2.212509214,2.114488746,1.389393123,2.14174
16669,420000,2400,8,47.4556,-122.087,3.815499766,1.368549254,9.635577558,25.30976311,0.31375124,2.265462244,3.231190215,1.339071656,0.1543
16670,585000,2470,8,47.4421,-122.444,2.052539394,1.419126436,16.84789447,20.99196538,0.350041497,2.824225692,3.044139763,0.719077755,4.50564
16671,255000,1170,7,47.4627,-122.19,1.89350998,5.596500179,2.441379355,19.84139797,1.722141434,0.892563189,2.987770562,0.638432239,1.34878
16672,305000,1120,6,47.4794,-122.078,5.176990838,2.239427875,7.317945601,24.05080889,0.80622042,1.990329633,3.18016863,1.644223968,1.59688
16673,396000,1040,6,47.6945,-122.368,2.577552104,0.780326102,15.69580988,8.0364103,-0.248043367,2.75339379,2.083982503,0.946840152,6.22097
16674,347500,2460,9,47.3061,-122.349,5.637321008,15.1756321,17.77774313,34.39255163,2.71969099,2.877947289,3.537840018,1.729408954,3.52057
16675,900000,3690,11,47.5699,-122.092,0.721343891,0.600280305,3.771799465,18.36593423,-0.510358559,1.327552199,2.910497548,-0.326639291,1.79598
16676,425000,1960,7,47.739,-122.048,3.296502767,2.195802246,8.488937435,21.83314712,0.786547468,2.138763838,3.083429325,1.192862139,1.28821
16677,429000,1920,8,47.5015,-121.773,1.746737943,0.551667082,1.287907031,43.48853187,-0.594810527,0.253018444,3.772497268,0.557750016,0.98324
16678,540000,1670,8,47.6478,-122.396,8.519890198,0.917630495,15.74216895,3.854768377,-0.08596048,2.756343032,1.349310921,2.142403453,8.02337
16679,324950,1340,7,47.5644,-121.898,4.611879772,0.640516628,10.81770665,32.7045893,-0.445480197,2.381184296,3.487515414,1.528635534,0.4123
16681,221000,1540,7,47.3424,-122.308,3.402542558,14.33280748,12.71467989,30.35413829,2.662551139,2.542757223,3.41293286,1.224522963,1.41049
16682,405000,1640,8,47.7216,-122.289,0.918269144,1.292030713,13.4664273,10.91061456,0.256215177,2.600199721,2.389736128,-0.085264746,2.14118
16684,588000,1930,8,47.6396,-122.112,1.504170834,0.601024438,4.532059987,16.38436997,-0.509119682,1.511176579,2.79632783,0.408241805,1.60893
